SRR33750959.1103__1.1088	UniClust90_KIHGAKFE02898|1__16|SGB128778
SRR33750959.6544646__1.6457869	UniClust90_NEMDDJGI03205|1__10|SGB133209
SRR33750959.6546232__1.6459432	UniClust90_LLIEHLNH01141|5__12|SGB130007
SRR33750959.6548479__1.6461645	UniClust90_JHHAJKKH01881|1__16|SGB154096
SRR33750959.6549074__1.6462230	UniClust90_IOFPBIHC03296|1__5|SGB130007
SRR33750959.6552881__1.6465994	UniRef90_A0A1Q7BYS5|1__6|SGB56640
SRR33750959.6553035__1.6466146	UniRef90_A0A1Q7BBN8|1__6|SGB56640
SRR33750959.6553224__1.6466334	UniClust90_GJBLDLDM02015|1__6|SGB89423
SRR33750959.6553233__1.6466343	UniClust90_GJBLDLDM02015|1__6|SGB89423
SRR33750959.6553313__1.6466422	UniClust90_OALLKAFI02534|2__5|SGB84078
SRR33750959.6554245__1.6467341	UniClust90_HMPPKHGP00324|1__4|SGB133091
SRR33750959.6554468__1.6467561	UniClust90_ACDABMLJ00265|2__6|SGB133090
SRR33750959.6554655__1.6467746	UniClust90_IPFPHDNG01313|1__6|SGB131926
SRR33750959.6556352__1.6469420	UniClust90_DBBCBONN05322|1__23|SGB126432
SRR33750959.6557701__1.6470753	UniClust90_DPJLILCC01933|4__8|SGB89725
SRR33750959.6558016__1.6471062	UniRef90_A0A2V5LM63|1__5|SGB52719
SRR33750959.6558039__1.6471085	UniRef90_A0A2V5LM63|1__5|SGB52719
SRR33750959.6558544__1.6471583	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750959.6558538__1.6471577	UniClust90_BGDHDLNA04274|1__17|SGB84075
SRR33750959.6559803__1.6472829	UniClust90_CGHAKFKK00585|6__10|SGB74789
SRR33750959.6559789__1.6472815	UniClust90_EJAHAFID00956|3__9|SGB130007
SRR33750959.6560213__1.6473234	UniClust90_CDCDKIIJ00147|9__20|SGB84331
SRR33750959.6560560__1.6473575	UniClust90_DCJCBMEC01894|3__8|SGB122526
SRR33750959.6560660__1.6473673	UniClust90_EJAHAFID02073|1__7|SGB130007
SRR33750959.6560922__1.6473928	UniClust90_EJAHAFID02073|1__7|SGB130007
SRR33750959.6561475__1.6474470	UniClust90_HMPPKHGP00911|9__13|SGB133091
SRR33750959.6561804__1.6474797	UniClust90_DCJCBMEC01894|3__8|SGB122526
SRR33750959.6561723__1.6474717	UniClust90_DCJCBMEC01894|3__8|SGB122526
SRR33750959.6563864__1.6476836	UniClust90_IGKPANEM01399|1__13|SGB128987
SRR33750959.6565330__1.6478276	UniClust90_CBDIOHJF04268|1__4|SGB89725
SRR33750959.6566040__1.6478977	UniClust90_HGAMACDH01567|1__14|SGB128778
SRR33750959.6566158__1.6479095	UniClust90_PKNCJFOJ02152|1__4|SGB56640
SRR33750959.6568903__1.6481796	UniClust90_ENBABIAF00131|1__9|SGB128778
SRR33750959.6568865__1.6481759	UniClust90_DJBDGBNB01841|1__20|SGB89725
SRR33750959.6569647__1.6482527	UniClust90_GFHGLNMO00882|2__5|SGB133091
SRR33750959.6570679__1.6483546	UniClust90_EJAHAFID04905|1__11|SGB130007
SRR33750959.6570843__1.6483707	UniClust90_NOMIGGEC03544|1__20|SGB125949
SRR33750959.6572433__1.6485269	UniClust90_JJIPPMBI00978|1__9|SGB133090
SRR33750959.6574000__1.6486819	UniClust90_HGJNCPHJ04065|1__12|SGB125949
SRR33750959.6574142__1.6486961	UniClust90_FNPCGKEP00623|1__3|SGB84078
SRR33750959.6575085__1.6487894	UniRef90_A0A2V6FY89|1__3|SGB52730
SRR33750959.6575384__1.6488190	UniClust90_HGFGGOBL01900|1__18|SGB84331
SRR33750959.6577011__1.6489792	UniClust90_CHLBPEBB02696|1__7|SGB89725
SRR33750959.6577391__1.6490168	UniClust90_CHLBPEBB00072|1__8|SGB89725
SRR33750959.6578704__1.6491466	UniRef90_A0A2V5UQA6|1__4|SGB52719
SRR33750959.6580356__1.6493092	UniClust90_DAODNPOA02748|2__11|SGB89725
SRR33750959.6581292__1.6494015	UniClust90_PDHLMLHG01720|7__13|SGB133248
SRR33750959.6581562__1.6494282	UniClust90_EJAHAFID00708|1__11|SGB130007
SRR33750959.6581582__1.6494302	UniClust90_HNBLJKFC00008|1__9|SGB128778
SRR33750959.6581876__1.6494594	UniClust90_IBMDDACE01007|1__8|SGB128778
SRR33750959.6582155__1.6494871	UniRef90_A0A2V6DUC0|1__9|SGB22169
SRR33750959.6582286__1.6495001	UniClust90_IJHKGIGD01454|1__7|SGB128471
SRR33750959.6582307__1.6495021	UniClust90_PJBHHLBH01293|1__8|SGB74789
SRR33750959.6582524__1.6495234	UniClust90_CHMIEHDJ01175|1__8|SGB56640
SRR33750959.6583263__1.6495964	UniClust90_OCJAPFEA00421|1__10|SGB125949
SRR33750959.6583866__1.6496555	UniClust90_EDBNNBOB00318|1__5|SGB56640
SRR33750959.6584055__1.6496741	UniRef90_A0A2V8JLU4|5__8|SGB17587
SRR33750959.6584174__1.6496859	UniClust90_ODALAGMH01641|1__9|SGB89423
SRR33750959.6585323__1.6497994	UniRef90_A0A3S0E4V1|4__11|SGB89408
SRR33750959.6586453__1.6499109	UniRef90_A0A1Q7B5C4|2__6|SGB56640
SRR33750959.6586746__1.6499399	UniClust90_DMCDKPDB02620|1__4|SGB89423
SRR33750959.6587151__1.6499802	UniClust90_OPLEJCPF02044|4__15|SGB125949
SRR33750959.6589125__1.6501755	UniClust90_BKEMCFBC00868|1__7|SGB131913
SRR33750959.6591672__1.6504267	UniClust90_EOFGAKMC00614|1__5|SGB84075
SRR33750959.6592130__1.6504717	UniClust90_PICJGFGP00196|1__4|SGB89423
SRR33750959.6592211__1.6504798	UniClust90_AOMEFECO01387|5__13|SGB133090
SRR33750959.6592358__1.6504942	UniClust90_BOKHIPMC00669|1__11|SGB130007
SRR33750959.6592864__1.6505443	UniClust90_IBMDDACE01423|1__11|SGB128778
SRR33750959.6593906__1.6506471	UniClust90_GEHFPKBH01024|1__8|SGB84075
SRR33750959.6593859__1.6506424	UniClust90_GEHFPKBH01024|1__8|SGB84075
SRR33750959.6594505__1.6507066	UniClust90_GEHFPKBH00688|1__7|SGB84075
SRR33750959.6596488__1.6509022	UniClust90_ANDLCEDJ02046|5__8|SGB133091
SRR33750959.6596638__1.6509170	UniClust90_NOMIGGEC00868|1__15|SGB125949
SRR33750959.6597271__1.6509794	UniClust90_KDDPKKIL02348|1__8|SGB128471
SRR33750959.6597107__1.6509632	UniClust90_EDNFDLAG00532|1__6|SGB84078
SRR33750959.6598343__1.6510852	UniClust90_PKCJLHDA02483|1__8|SGB89408
SRR33750959.6598695__1.6511199	UniClust90_GJEIHIOJ01490|1__5|SGB122526
SRR33750959.6598818__1.6511320	UniClust90_DJBDGBNB01957|1__6|SGB89725
SRR33750959.6599560__1.6512051	UniClust90_DCJCBMEC01692|3__6|SGB122526
SRR33750959.6599818__1.6512309	UniClust90_JMFJJCJA00953|1__7|SGB130007
SRR33750959.6600072__1.6512559	UniClust90_OJFAJFEC01694|1__6|SGB89423
SRR33750959.6600857__1.6513328	UniClust90_NOMIGGEC01038|1__12|SGB125949
SRR33750959.6601114__1.6513583	UniClust90_MEEHGGHD02471|1__22|SGB127159
SRR33750959.6601624__1.6514086	UniClust90_JMFJJCJA01374|1__6|SGB130007
SRR33750959.6601636__1.6514098	UniClust90_JMFJJCJA01374|1__6|SGB130007
SRR33750959.6601679__1.6514141	UniClust90_KMEALJDO01487|1__4|SGB84078
SRR33750959.6601692__1.6514153	UniClust90_KMEALJDO01487|1__4|SGB84078
SRR33750959.6602286__1.6514742	UniRef90_A0A1Q7BPJ2|1__6|SGB56640
SRR33750959.6602543__1.6514996	UniClust90_CMHDMJOM03041|1__7|SGB56640
SRR33750959.6603111__1.6515560	UniClust90_HJJKGIDI03198|1__6|SGB130045
SRR33750959.6603599__1.6516037	UniClust90_MOPOFHCP02010|1__8|SGB89408
SRR33750959.6603932__1.6516365	UniClust90_OHNANPPB00580|1__4|SGB74789
SRR33750959.6604945__1.6517361	UniClust90_OHNANPPB00580|1__4|SGB74789
SRR33750959.6605859__1.6518263	UniClust90_JMFJJCJA02522|1__6|SGB130007
SRR33750959.6606338__1.6518732	UniClust90_OALLKAFI02532|1__6|SGB84078
SRR33750959.6606980__1.6519361	UniClust90_JKONEDMA03021|1__6|SGB130007
SRR33750959.6607863__1.6520232	UniClust90_LLIEHLNH02915|1__12|SGB130007
SRR33750959.6609659__1.6522010	UniClust90_AAIPOEEP03203|1__3|SGB87014
SRR33750959.6610736__1.6523068	UniClust90_FNPCGKEP04824|1__7|SGB84078
SRR33750959.6611388__1.6523714	UniClust90_BHLGKCAN05823|1__4|SGB56640
SRR33750959.6612216__1.6524530	UniRef90_A0A2V6E4K4|1__10|SGB22169
SRR33750959.6613094__1.6525396	UniClust90_KDDPKKIL00751|1__10|SGB128471
SRR33750959.6614379__1.6526666	UniClust90_KMEALJDO00828|1__9|SGB84078
SRR33750959.6614754__1.6527034	UniClust90_JHNMEHIJ02376|1__12|SGB56640
SRR33750959.6614761__1.6527041	UniRef90_A0A2V5ZLR6|1__7|SGB84331
SRR33750959.6616770__1.6529017	UniClust90_EBKBLHBP00075|1__9|SGB133090
SRR33750959.6617303__1.6529544	UniClust90_OCJAPFEA01058|1__10|SGB125949
SRR33750959.6618241__1.6530473	UniClust90_IBMMNOJP00930|1__8|SGB122549
SRR33750959.6619025__1.6531249	UniClust90_DPJLILCC00965|1__4|SGB89725
SRR33750959.6620092__1.6532303	UniClust90_MDILPPEF00028|1__4|SGB89423
SRR33750959.6620459__1.6532664	UniClust90_EKCLMAKM05168|1__8|SGB89408
SRR33750959.6621127__1.6533323	UniClust90_DJBDGBNB01292|2__8|SGB89725
SRR33750959.6622100__1.6534286	UniClust90_OJGLOKOM01634|1__5|SGB84075
SRR33750959.6622269__1.6534455	UniClust90_HGJNCPHJ02354|1__13|SGB125949
SRR33750959.6623892__1.6536061	UniClust90_HGAMACDH00452|1__8|SGB128778
SRR33750959.6624346__1.6536511	UniClust90_FNPCGKEP00328|1__6|SGB84078
SRR33750959.6624395__1.6536558	UniClust90_FNPCGKEP00328|1__6|SGB84078
SRR33750959.6625797__1.6537947	UniClust90_BOKHIPMC05974|1__10|SGB130007
SRR33750959.6625961__1.6538109	UniClust90_HNBLJKFC00336|1__8|SGB128778
SRR33750959.6626485__1.6538625	UniClust90_JMFJJCJA00713|1__7|SGB130007
SRR33750959.6626594__1.6538731	UniClust90_KMEALJDO00828|1__9|SGB84078
SRR33750959.6626513__1.6538652	UniClust90_JMFJJCJA00713|1__7|SGB130007
SRR33750959.6626768__1.6538900	UniClust90_EJFOFLBH01811|1__5|SGB133091
SRR33750959.6627813__1.6539935	UniRef90_A0A2V6DMY4|1__7|SGB22169
SRR33750959.6629044__1.6541148	UniRef90_A0A2V6HD55|1__5|SGB52717
SRR33750959.6629162__1.6541264	UniClust90_HGJNCPHJ05057|1__8|SGB125949
SRR33750959.6630282__1.6542372	UniClust90_BEDMAIFO01342|2__5|SGB52720
SRR33750959.6630326__1.6542416	UniClust90_BOKHIPMC02909|1__7|SGB130007
SRR33750959.6630396__1.6542484	UniClust90_JMFJJCJA02353|1__8|SGB130007
SRR33750959.6632685__1.6544747	UniClust90_GHPINBAM01215|1__12|SGB84331
SRR33750959.6634148__1.6546196	UniClust90_HJKNIEHA02993|3__8|SGB89408
SRR33750959.6634509__1.6546552	UniClust90_EDNFDLAG00921|1__4|SGB84078
SRR33750959.6634823__1.6546863	UniClust90_JJIPPMBI00978|1__9|SGB133090
SRR33750959.6635639__1.6547670	UniRef90_UPI00041E731D|1__11|SGB31987
SRR33750959.6636072__1.6548100	UniClust90_DAODNPOA01619|1__6|SGB89725
SRR33750959.6636493__1.6548520	UniClust90_MFHHJHAA00423|2__22|SGB73754
SRR33750959.6636662__1.6548688	UniClust90_OBEJBAOE01813|1__10|SGB128218
SRR33750959.6637703__1.6549720	UniClust90_OPLEJCPF02938|1__11|SGB125949
SRR33750959.6638350__1.6550359	UniClust90_FNPCGKEP02875|10__15|SGB84078
SRR33750959.6639504__1.6551503	UniClust90_KCEKLPAN00505|1__4|SGB74789
SRR33750959.6640747__1.6552730	UniClust90_OGLMLKPI01542|1__13|SGB56638
SRR33750959.6639695__1.6551694	UniClust90_DAODNPOA02748|2__11|SGB89725
SRR33750959.6640668__1.6552653	UniClust90_FCPHDNIE03898|1__4|SGB74780
SRR33750959.6641455__1.6553431	UniClust90_OPLEJCPF04120|1__8|SGB125949
SRR33750959.6641971__1.6553938	UniClust90_OPLEJCPF04120|1__8|SGB125949
SRR33750959.6642385__1.6554347	UniClust90_PKMOJOJK03472|1__9|SGB84078
SRR33750959.6642353__1.6554315	UniClust90_PKMOJOJK03472|1__9|SGB84078
SRR33750959.6642610__1.6554566	UniRef90_A0A2V6HRI6|2__7|SGB84331
SRR33750959.6641685__1.6553658	UniClust90_EJAHAFID00030|1__5|SGB130007
SRR33750959.6643518__1.6555466	UniClust90_CGHAKFKK02258|5__8|SGB74789
SRR33750959.6645586__1.6557516	UniClust90_BGMDAEJF00944|8__19|SGB122526
SRR33750959.6645716__1.6557645	UniClust90_LLIEHLNH02566|1__7|SGB130007
SRR33750959.6646222__1.6558147	UniRef90_A0A1Q7BYS5|1__6|SGB56640
SRR33750959.6646769__1.6558688	UniRef90_A0A2V6SX40|1__5|SGB24057
SRR33750959.6647478__1.6559391	UniClust90_CBNLCMFD00284|1__9|SGB74789
SRR33750959.6650276__1.6562166	UniClust90_IGKPANEM01098|1__13|SGB128987
SRR33750959.6654734__1.6566566	UniClust90_CGOBHFMA02799|1__11|SGB126057
SRR33750959.6655422__1.6567244	UniClust90_EMIDINFL06246|1__10|SGB73712
SRR33750959.6657094__1.6568892	UniClust90_BANONKEB00364|1__5|SGB74789
SRR33750959.6656935__1.6568735	UniClust90_NIILFFCI01265|1__5|SGB89423
SRR33750959.6657636__1.6569430	UniRef90_UPI00103A8596|1__5|SGB34619
SRR33750959.6658349__1.6570133	UniClust90_IBMDDACE01005|1__16|SGB128778
SRR33750959.6658612__1.6570395	UniClust90_CJEFPEDF05027|1__8|SGB129711
SRR33750959.6660049__1.6571811	UniClust90_GMGIGFBN03305|5__16|SGB128987
SRR33750959.6660994__1.6572743	UniClust90_IMMCPGKG00186|1__22|SGB128778
SRR33750959.6661795__1.6573531	UniRef90_A0A2V6I5W2|1__10|SGB52730
SRR33750959.6663277__1.6574980	UniClust90_EJAHAFID04658|1__9|SGB130007
SRR33750959.6663680__1.6575375	UniClust90_IBNNDEFK01535|1__10|SGB89408
SRR33750959.6664327__1.6576016	UniClust90_IMMCPGKG00749|1__8|SGB128778
SRR33750959.6665336__1.6577013	UniClust90_KMEALJDO00397|1__6|SGB84078
SRR33750959.6665709__1.6577382	UniClust90_OBEJBAOE00597|1__21|SGB128218
SRR33750959.6665981__1.6577652	UniClust90_OJGLOKOM00755|1__5|SGB84075
SRR33750959.6666670__1.6578332	UniClust90_OJGLOKOM00755|1__5|SGB84075
SRR33750959.6669145__1.6580782	UniClust90_IOFPBIHC02046|1__12|SGB130007
SRR33750959.6668716__1.6580355	UniClust90_ADGGMJFC00385|1__6|SGB74789
SRR33750959.6669572__1.6581205	UniClust90_HGJNCPHJ03239|1__10|SGB125949
SRR33750959.6669941__1.6581568	UniRef90_A0A2V5SKH7|4__17|SGB52719
SRR33750959.6670124__1.6581749	UniClust90_IOFPBIHC02046|1__12|SGB130007
SRR33750959.6670755__1.6582371	UniRef90_A0A2V5RFJ6|1__9|SGB52729
SRR33750959.6670891__1.6582506	UniClust90_DEFNONOM01300|1__6|SGB56640
SRR33750959.6672274__1.6583880	UniClust90_ICLCAGBO01417|1__5|SGB131913
SRR33750959.6673979__1.6585559	UniClust90_JMFJJCJA02092|1__7|SGB130007
SRR33750959.6673928__1.6585509	UniClust90_HGFGGOBL00568|1__5|SGB84331
SRR33750959.6673934__1.6585515	UniClust90_HGFGGOBL00568|1__5|SGB84331
SRR33750959.6674007__1.6585586	UniRef90_A0A1Q7B3L9|1__5|SGB56640
SRR33750959.6674203__1.6585782	VDB|0052-004A-0-0000|MV133-c1345-c0-c5
SRR33750959.6674167__1.6585746	UniClust90_ANDLCEDJ00060|1__8|SGB133091
SRR33750959.6674892__1.6586464	UniRef90_A0A1I1WCD7|1__14|SGB8289
SRR33750959.6676566__1.6588113	UniClust90_JHNMEHIJ02376|1__12|SGB56640
SRR33750959.6676712__1.6588259	UniClust90_DAODNPOA00870|1__5|SGB89725
SRR33750959.6677085__1.6588628	UniClust90_LLIEHLNH01494|1__6|SGB130007
SRR33750959.6677185__1.6588728	UniClust90_KIKAPEFO00235|1__4|SGB74789
SRR33750959.6676865__1.6588409	UniClust90_FNPCGKEP01518|1__7|SGB84078
SRR33750959.6677876__1.6589416	UniRef90_A0A2V6H4K2|1__10|SGB52717
SRR33750959.6678600__1.6590134	UniClust90_OFAOLBLC01122|1__3|SGB131926
SRR33750959.6678786__1.6590319	UniRef90_A0A2V5RLW5|1__7|SGB52719
SRR33750959.6678754__1.6590287	UniClust90_HGJNCPHJ04950|1__20|SGB125949
SRR33750959.6679661__1.6591186	UniClust90_KIKAPEFO00235|1__4|SGB74789
SRR33750959.6680747__1.6592266	UniClust90_NMMEDCHE01638|1__4|SGB89423
SRR33750959.6681453__1.6592969	UniClust90_EJAHAFID03501|1__5|SGB130007
SRR33750959.6681874__1.6593386	UniClust90_OALLKAFI02534|2__5|SGB84078
SRR33750959.6682651__1.6594154	UniClust90_DEHNPGMG00687|1__4|SGB89423
SRR33750959.6684015__1.6595507	UniClust90_ECOFPDDJ00117|1__4|SGB89423
SRR33750959.6684716__1.6596201	UniClust90_OALLKAFI00543|1__7|SGB84078
SRR33750959.6685258__1.6596735	UniClust90_HGAMACDH01313|1__12|SGB128778
SRR33750959.6685713__1.6597178	UniClust90_EDNFDLAG01056|1__7|SGB84078
SRR33750959.6686681__1.6598134	UniClust90_IDPAEINK02253|1__4|SGB89725
SRR33750959.6686623__1.6598077	UniClust90_LLIEHLNH02830|3__8|SGB130007
SRR33750959.6686856__1.6598309	UniClust90_KIMNEABG02651|1__6|SGB131913
SRR33750959.6686948__1.6598400	UniClust90_ACDABMLJ00265|8__13|SGB133090
SRR33750959.6687753__1.6599197	UniClust90_HJKNIEHA03365|1__10|SGB89408
SRR33750959.6689300__1.6600737	UniClust90_BOKHIPMC03210|1__11|SGB130007
SRR33750959.6689272__1.6600709	UniClust90_IPBGJNGD03179|1__10|SGB89408
SRR33750959.6690179__1.6601604	UniRef90_A0A140GV16|1__3|SGB89725
SRR33750959.6690599__1.6602018	UniClust90_EDNFDLAG00921|1__4|SGB84078
SRR33750959.6692242__1.6603643	UniClust90_NOMIGGEC02350|1__10|SGB125949
SRR33750959.6693235__1.6604623	UniClust90_PKMOJOJK03870|1__6|SGB84078
SRR33750959.6693993__1.6605374	UniClust90_HMPPKHGP00506|1__4|SGB133091
SRR33750959.6694174__1.6605552	UniClust90_BGDHDLNA01758|1__9|SGB84075
SRR33750959.6695612__1.6606980	UniClust90_HGJNCPHJ03485|1__9|SGB125949
SRR33750959.6696055__1.6607414	UniClust90_NHHHKJJE01013|1__8|SGB125949
SRR33750959.6696176__1.6607535	UniClust90_JMFJJCJA01374|1__6|SGB130007
SRR33750959.6696731__1.6608080	UniClust90_FHKGJLHA02457|1__13|SGB131987
SRR33750959.6697621__1.6608958	UniClust90_FHKGJLHA02457|1__13|SGB131987
SRR33750959.6697448__1.6608785	UniClust90_OPLEJCPF02255|1__8|SGB125949
SRR33750959.6698816__1.6610148	UniRef90_UPI00040D7FCE|1__10|SGB31990
SRR33750959.6698802__1.6610135	UniRef90_UPI00040D7FCE|1__10|SGB31990
SRR33750959.6698623__1.6609956	UniClust90_OPLEJCPF02167|1__8|SGB125949
SRR33750959.6698627__1.6609960	UniClust90_OPLEJCPF02167|1__8|SGB125949
SRR33750959.6699285__1.6610615	UniClust90_PPDCKKGL01342|5__8|SGB133090
SRR33750959.6700078__1.6611395	UniClust90_NECMKPAF00950|1__14|SGB89408
SRR33750959.6700365__1.6611681	UniClust90_CMHDMJOM02009|1__7|SGB56640
SRR33750959.6701106__1.6612416	UniClust90_GIDCBJMF00199|1__3|SGB134112
SRR33750959.6700537__1.6611852	UniClust90_FNPCGKEP01518|1__7|SGB84078
SRR33750959.6704076__1.6615362	UniClust90_BGDHDLNA04274|1__17|SGB84075
SRR33750959.6705740__1.6617007	UniRef90_A0A2V7YZM9|2__6|SGB132366
SRR33750959.6705893__1.6617158	UniRef90_A0A2V7YZM9|2__6|SGB132366
SRR33750959.6706025__1.6617289	UniClust90_ECOHMLGB02482|1__10|SGB56640
SRR33750959.6706310__1.6617567	UniClust90_NKFDNCBD04995|1__16|SGB135184
SRR33750959.6706361__1.6617618	UniRef90_A0A2V7YZM9|2__6|SGB132366
SRR33750959.6706799__1.6618053	UniClust90_ECOHMLGB02482|1__10|SGB56640
SRR33750959.6706756__1.6618010	UniClust90_DIBLBONP01702|3__13|SGB84078
SRR33750959.6706352__1.6617609	UniClust90_NKFDNCBD04995|1__16|SGB135184
SRR33750959.6708502__1.6619740	UniClust90_OCJAPFEA05578|1__10|SGB125949
SRR33750959.6710609__1.6621834	UniClust90_CMJGEBLA04069|1__7|SGB89408
SRR33750959.6711223__1.6622443	UniClust90_IOFPBIHC04164|1__8|SGB130007
SRR33750959.6711415__1.6622635	UniClust90_IOFPBIHC04164|1__8|SGB130007
SRR33750959.6711605__1.6622824	UniClust90_DANEOINA00159|1__4|SGB128178
SRR33750959.6712567__1.6623774	UniRef90_A0A2V8GYA5|1__4|SGB17587
SRR33750959.6712641__1.6623848	UniClust90_EDBNNBOB00316|1__5|SGB56640
SRR33750959.6713731__1.6624928	UniClust90_NHHHKJJE01164|1__11|SGB125949
SRR33750959.6713510__1.6624709	UniRef90_A0A2V5RFJ6|1__9|SGB52729
SRR33750959.6714613__1.6625799	UniRef90_UPI0005BA83F5|8__17|SGB31990
SRR33750959.6716560__1.6627724	UniRef90_UPI0005BA83F5|8__17|SGB31990
SRR33750959.6716859__1.6628021	UniRef90_A0A1Q7B6K8|1__6|SGB56640
SRR33750959.6717232__1.6628391	UniClust90_HDGMGAGN01411|1__4|SGB74789
SRR33750959.6717524__1.6628680	UniClust90_ECOHMLGB00268|7__13|SGB56640
SRR33750959.6717716__1.6628871	UniClust90_CHLBPEBB02614|1__7|SGB89725
SRR33750959.6718255__1.6629407	UniClust90_HDGMGAGN01015|1__6|SGB74789
SRR33750959.6720354__1.6631485	UniRef90_A0A1Q7BEM9|1__6|SGB56640
SRR33750959.6720555__1.6631685	UniRef90_A0A1Q7BEM9|1__6|SGB56640
SRR33750959.6723939__1.6635033	UniClust90_DAODNPOA02193|1__5|SGB89725
SRR33750959.6724471__1.6635558	UniClust90_DPLIHBNC00819|1__6|SGB89725
SRR33750959.6724741__1.6635828	UniClust90_GPDICDPN01244|1__3|SGB89423
SRR33750959.6725604__1.6636684	UniClust90_BKEMCFBC01545|3__7|SGB131913
SRR33750959.6725674__1.6636753	UniClust90_EBGAMEMI00105|1__7|SGB133121
SRR33750959.6725918__1.6636993	UniRef90_A0A1Q7B9Y6|2__6|SGB56640
SRR33750959.6726190__1.6637264	UniClust90_LLIEHLNH02657|1__8|SGB130007
SRR33750959.6725857__1.6636935	UniClust90_CEIBDEKO00410|1__8|SGB133121
SRR33750959.6727724__1.6638784	UniClust90_HMPPKHGP02248|2__7|SGB133091
SRR33750959.6728309__1.6639365	UniRef90_A0A1Q7BTM1|1__4|SGB56640
SRR33750959.6727842__1.6638902	UniClust90_ICJPFPDN00037|1__5|SGB74789
SRR33750959.6729753__1.6640796	UniClust90_IDPAEINK00794|10__13|SGB89725
SRR33750959.6729920__1.6640962	UniClust90_HGAMACDH01790|1__8|SGB128778
SRR33750959.6731427__1.6642455	UniClust90_GMEAMNGB01505|1__10|SGB134112
SRR33750959.6731798__1.6642819	UniClust90_EJFOFLBH00026|1__4|SGB133091
SRR33750959.6733014__1.6644023	UniRef90_A0A1C6UZI1|12__26|SGB16477
SRR33750959.6732830__1.6643841	UniClust90_BPNLEABE01693|3__6|SGB89423
SRR33750959.6733338__1.6644342	UniClust90_ECPMDCCK01114|1__7|SGB56638
SRR33750959.6733316__1.6644320	UniClust90_FOJGPGMP00970|2__9|SGB133334
SRR33750959.6733733__1.6644735	UniClust90_EJFOFLBH00026|1__4|SGB133091
SRR33750959.6734759__1.6645753	UniRef90_A0A2V5W6N1|4__8|SGB52719
SRR33750959.6736676__1.6647651	UniClust90_PMIPAOFH02014|1__9|SGB89410
SRR33750959.6738987__1.6649941	UniClust90_ACDABMLJ00743|6__9|SGB133090
SRR33750959.6739058__1.6650011	UniClust90_ACDABMLJ00743|6__9|SGB133090
SRR33750959.6741288__1.6652215	UniClust90_IDPAEINK00796|1__6|SGB89725
SRR33750959.6741297__1.6652224	UniClust90_IDPAEINK00796|1__6|SGB89725
SRR33750959.6741800__1.6652722	UniClust90_DCOEIGHC00333|1__3|SGB89423
SRR33750959.6742194__1.6653114	UniClust90_JMFJJCJA03494|1__9|SGB130007
SRR33750959.6742404__1.6653320	UniClust90_NOMIGGEC00868|1__15|SGB125949
SRR33750959.6744944__1.6655840	UniClust90_OAHKOOFD03031|1__4|SGB122526
SRR33750959.6745475__1.6656367	UniClust90_FCKBNHJJ01883|1__13|SGB86769
SRR33750959.6745592__1.6656483	UniClust90_NMMEDCHE00382|2__8|SGB89423
SRR33750959.6745852__1.6656740	UniClust90_NHLHNKEA00099|1__3|SGB89404
SRR33750959.6751243__1.6662092	UniClust90_EDNFDLAG02089|1__15|SGB84078
SRR33750959.6751228__1.6662077	UniClust90_FAJMPHOK06595|1__19|SGB94024
SRR33750959.6753039__1.6663869	UniClust90_KKDIGBNC01206|1__6|SGB74789
SRR33750959.6753531__1.6664354	UniClust90_ANDLCEDJ01492|11__18|SGB133091
SRR33750959.6753771__1.6664591	UniClust90_BKMLPNMA00308|1__12|SGB89423
SRR33750959.6754098__1.6664910	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750959.6754625__1.6665433	UniClust90_JMFJJCJA01908|1__5|SGB130007
SRR33750959.6754901__1.6665707	UniClust90_JMFJJCJA01029|1__6|SGB130007
SRR33750959.6755205__1.6666006	UniClust90_FNPCGKEP04821|1__8|SGB84078
SRR33750959.6755219__1.6666020	UniClust90_DPLIHBNC01273|1__6|SGB89725
SRR33750959.6755805__1.6666603	UniRef90_A0A2V5SC80|1__4|SGB52719
SRR33750959.6756667__1.6667458	UniClust90_PPJAIDOO03393|1__13|SGB84075
SRR33750959.6757751__1.6668531	UniClust90_KIMNEABG02651|1__6|SGB131913
SRR33750959.6759297__1.6670061	UniRef90_A0A2V5JAG2|5__12|SGB52720
SRR33750959.6759973__1.6670727	UniClust90_OHNANPPB00875|2__6|SGB74789
SRR33750959.6759953__1.6670707	UniClust90_DPJLILCC00535|1__15|SGB89725
SRR33750959.6761245__1.6671985	UniClust90_NHHHKJJE02555|1__9|SGB125949
SRR33750959.6762254__1.6672988	UniClust90_BLJEIELK02678|1__13|SGB131016
SRR33750959.6764213__1.6674922	UniClust90_GFFNGEKC02985|4__8|SGB56640
SRR33750959.6764240__1.6674948	UniClust90_ACDABMLJ00442|1__7|SGB133090
SRR33750959.6764392__1.6675097	UniClust90_JBKDJFMD04248|1__21|SGB62198
SRR33750959.6764566__1.6675268	UniClust90_BOKHIPMC00991|1__5|SGB130007
SRR33750959.6764570__1.6675272	UniClust90_BOKHIPMC00991|1__5|SGB130007
SRR33750959.6764658__1.6675358	UniClust90_BOKHIPMC02422|1__5|SGB130007
SRR33750959.6767036__1.6677694	UniClust90_EDNFDLAG01345|1__11|SGB84078
