SRR33750935.444__1.436	UniClust90_ICLCAGBO00366|1__6|SGB131913
SRR33750935.1971521__1.1944020	UniClust90_KMEALJDO00828|1__9|SGB84078
SRR33750935.1971610__1.1944109	UniClust90_DPLIHBNC01353|1__10|SGB89725
SRR33750935.1972717__1.1945203	UniClust90_IDPAEINK00632|1__6|SGB89725
SRR33750935.1974434__1.1946909	UniClust90_KMEALJDO01487|1__4|SGB84078
SRR33750935.1973483__1.1945966	UniClust90_IMMCPGKG00749|1__8|SGB128778
SRR33750935.1975380__1.1947848	UniClust90_MEABCEIN01333|1__6|SGB84078
SRR33750935.1975553__1.1948020	UniClust90_EDNFDLAG00532|1__6|SGB84078
SRR33750935.1975596__1.1948063	UniClust90_DAODNPOA00873|1__3|SGB89725
SRR33750935.1976838__1.1949293	UniClust90_FNPCGKEP00328|1__6|SGB84078
SRR33750935.1977160__1.1949612	UniClust90_AHMCBMKF01410|1__5|SGB89423
SRR33750935.1977196__1.1949648	UniClust90_PKCJLHDA00354|15__20|SGB89408
SRR33750935.1977488__1.1949940	UniClust90_HOPPLHLN01180|1__8|SGB128471
SRR33750935.1977491__1.1949943	UniClust90_HOPPLHLN01180|1__8|SGB128471
SRR33750935.1978700__1.1951141	UniClust90_DPJLILCC01896|1__9|SGB89725
SRR33750935.1982610__1.1955005	UniClust90_FNPCGKEP00825|1__3|SGB84078
SRR33750935.1982618__1.1955013	UniClust90_HGJNCPHJ03629|1__11|SGB125949
SRR33750935.1982741__1.1955132	UniRef90_A0A2V8KXC5|1__8|SGB17587
SRR33750935.1983685__1.1956061	UniClust90_BOKHIPMC03200|1__15|SGB130007
SRR33750935.1983465__1.1955844	UniClust90_OALLKAFI06042|1__12|SGB84078
SRR33750935.1983347__1.1955727	UniClust90_NHHHKJJE03506|1__9|SGB125949
SRR33750935.1984046__1.1956420	UniClust90_ODHKCIBJ01401|1__5|SGB89423
SRR33750935.1984219__1.1956593	UniClust90_JMJHPHJK01668|1__8|SGB134112
SRR33750935.1985760__1.1958109	UniRef90_A0A2V5L2J6|1__9|SGB52719
SRR33750935.1985723__1.1958072	UniClust90_IDPAEINK00158|1__3|SGB89725
SRR33750935.1985965__1.1958313	UniClust90_BGDHDLNA04580|1__6|SGB84075
SRR33750935.1986859__1.1959194	UniClust90_OCJAPFEA02293|1__12|SGB125949
SRR33750935.1992389__1.1964671	UniClust90_HGJNCPHJ02354|1__13|SGB125949
SRR33750935.1992606__1.1964885	UniClust90_LLCHDJKO03603|2__19|SGB89606
SRR33750935.1993256__1.1965529	UniClust90_EJAHAFID02026|1__8|SGB130007
SRR33750935.1996740__1.1968973	UniClust90_JHNMEHIJ02376|1__12|SGB56640
SRR33750935.1996826__1.1969059	UniClust90_JHNMEHIJ02376|1__12|SGB56640
SRR33750935.1997681__1.1969910	UniClust90_OCJAPFEA05758|1__9|SGB125949
SRR33750935.1999214__1.1971426	UniRef90_A0A2N6GVZ9|1__27|SGB126057
SRR33750935.1998939__1.1971155	UniClust90_OFEPGLCJ02738|1__11|SGB132218
SRR33750935.1999993__1.1972196	UniClust90_FNPCGKEP01516|1__6|SGB84078
SRR33750935.2001333__1.1973525	UniClust90_MOAOENBG05230|1__10|SGB94063
SRR33750935.2001886__1.1974071	UniClust90_GHPINBAM00873|1__8|SGB84331
SRR33750935.2002235__1.1974416	UniClust90_NOMIGGEC04447|1__10|SGB125949
SRR33750935.2002251__1.1974431	UniClust90_NOMIGGEC04447|1__10|SGB125949
SRR33750935.2004506__1.1976663	UniClust90_HGAMACDH01496|1__9|SGB128778
SRR33750935.2004762__1.1976912	UniClust90_KPGCMLFP01412|1__9|SGB89408
SRR33750935.2007191__1.1979326	UniRef90_A0A1Q7GAY8|1__8|SGB17587
SRR33750935.2007477__1.1979612	UniClust90_LLIEHLNH02861|1__7|SGB130007
SRR33750935.2008577__1.1980703	UniClust90_DHFBAFBN01349|1__10|SGB133121
SRR33750935.2009636__1.1981751	UniRef90_UPI00069EDD42|1__25|SGB33790
SRR33750935.2010633__1.1982743	UniClust90_PJBHHLBH00977|1__3|SGB74789
SRR33750935.2011605__1.1983704	UniClust90_IBNNDEFK01224|2__9|SGB89408
SRR33750935.2012355__1.1984446	UniClust90_NOMIGGEC04189|1__9|SGB125949
SRR33750935.2013042__1.1985127	UniClust90_NHHHKJJE03728|1__12|SGB125949
SRR33750935.2013203__1.1985288	UniClust90_NHHHKJJE03728|1__12|SGB125949
SRR33750935.2013740__1.1985820	UniRef90_A0A2V6KCP0|1__11|SGB52719
SRR33750935.2013841__1.1985918	UniClust90_HGFGGOBL01120|1__16|SGB84331
SRR33750935.2015590__1.1987654	UniRef90_A0A2V6KCP0|1__11|SGB52719
SRR33750935.2017292__1.1989345	UniClust90_DJBDGBNB01291|1__3|SGB89725
SRR33750935.2017398__1.1989450	UniClust90_BDNGBGFH01756|9__14|SGB125634
SRR33750935.2019297__1.1991332	UniClust90_LHPBCBPG01236|1__7|SGB74780
SRR33750935.2019923__1.1991950	UniRef90_A0A1F2XUF3|1__5|SGB89423
SRR33750935.2020562__1.1992584	UniClust90_BOKHIPMC05186|1__5|SGB130007
SRR33750935.2020952__1.1992967	UniClust90_KMEALJDO00828|1__9|SGB84078
SRR33750935.2022152__1.1994153	UniClust90_DPJLILCC00136|1__18|SGB89725
SRR33750935.2022241__1.1994242	UniClust90_GIDCBJMF00646|1__7|SGB134112
SRR33750935.2022302__1.1994301	UniClust90_GFEHHOJN00754|1__14|SGB132218
SRR33750935.2022542__1.1994536	UniClust90_EJAHAFID00031|1__8|SGB130007
SRR33750935.2024740__1.1996709	UniClust90_KMEALJDO01892|1__4|SGB84078
SRR33750935.2025557__1.1997516	UniClust90_HGJNCPHJ04583|1__12|SGB125949
SRR33750935.2026402__1.1998348	UniClust90_KIMNEABG01901|1__5|SGB131913
SRR33750935.2026466__1.1998412	UniClust90_OPLEJCPF03046|1__11|SGB125949
SRR33750935.2026668__1.1998613	UniClust90_MGMMBNFB02000|1__10|SGB130045
SRR33750935.2028130__1.2000052	UniClust90_NJNOLCPJ01552|1__6|SGB69553
SRR33750935.2028597__1.2000513	UniClust90_OCJAPFEA03112|1__16|SGB125949
SRR33750935.2030172__1.2002060	UniClust90_OALLKAFI02532|1__6|SGB84078
SRR33750935.2030513__1.2002398	UniRef90_A0A2N3UFM8|1__13|SGB16115
SRR33750935.2032108__1.2003976	UniClust90_CGHAKFKK00585|6__10|SGB74789
SRR33750935.2032632__1.2004498	UniClust90_NOMIGGEC01433|1__12|SGB125949
SRR33750935.2033716__1.2005571	UniClust90_DIBLBONP01702|3__13|SGB84078
SRR33750935.2033775__1.2005630	UniClust90_FIHOKOAF00221|1__4|SGB74789
SRR33750935.2033921__1.2005776	UniClust90_PKMOJOJK03870|1__6|SGB84078
SRR33750935.2034704__1.2006553	UniClust90_FNPCGKEP04507|4__7|SGB84078
SRR33750935.2034918__1.2006763	UniClust90_DPJLILCC00968|1__4|SGB89725
SRR33750935.2035105__1.2006946	UniRef90_A0A1M5S1L6|1__12|SGB11289
SRR33750935.2035193__1.2007033	UniClust90_DIBLBONP01737|1__8|SGB84078
SRR33750935.2037245__1.2009065	UniClust90_OPLEJCPF00541|1__18|SGB125949
SRR33750935.2037148__1.2008972	UniClust90_FNPCGKEP01305|1__7|SGB84078
SRR33750935.2038104__1.2009914	UniClust90_EHFFKAJJ06259|8__19|SGB74780
SRR33750935.2038704__1.2010510	UniClust90_DHFBAFBN02402|1__23|SGB133121
SRR33750935.2038785__1.2010588	UniClust90_HGAMACDH01496|1__9|SGB128778
SRR33750935.2038594__1.2010402	UniRef90_A0A1Q7BY99|1__6|SGB56640
SRR33750935.2041514__1.2013289	UniClust90_HGJNCPHJ01223|1__14|SGB125949
SRR33750935.2041972__1.2013745	UniClust90_NOMIGGEC01495|1__12|SGB125949
SRR33750935.2042141__1.2013913	UniClust90_OPLEJCPF06182|1__21|SGB125949
SRR33750935.2042993__1.2014755	UniRef90_UPI000A0261DE|1__16|SGB33910
SRR33750935.2044560__1.2016307	UniClust90_OPFCPGGL01751|2__5|SGB89423
SRR33750935.2044969__1.2016711	UniRef90_A0A1Q7J1G6|1__10|SGB84075
SRR33750935.2045045__1.2016787	UniClust90_LJMOGHMP02002|1__12|SGB128778
SRR33750935.2045559__1.2017295	UniClust90_OPLEJCPF02018|1__11|SGB125949
SRR33750935.2047889__1.2019601	UniClust90_KMEALJDO02053|1__8|SGB84078
SRR33750935.2048148__1.2019858	UniClust90_FMPEHDNM00496|1__6|SGB89423
SRR33750935.2048589__1.2020292	UniClust90_PNKLICIC02450|1__6|SGB56638
SRR33750935.2048739__1.2020441	UniClust90_OPLEJCPF05088|1__11|SGB125949
SRR33750935.2050306__1.2021991	UniClust90_NIILFFCI01616|1__5|SGB89423
SRR33750935.2049982__1.2021671	UniClust90_PIHLJOEE03750|1__5|SGB84075
SRR33750935.2052003__1.2023676	UniClust90_IABCABEO00205|1__8|SGB74789
SRR33750935.2052033__1.2023706	UniClust90_LMGIEGHF00043|1__15|SGB135184
SRR33750935.2053029__1.2024689	UniClust90_HNBLJKFC01542|1__12|SGB128778
SRR33750935.2056303__1.2027937	UniClust90_EJFOFLBH00638|1__12|SGB133091
SRR33750935.2057238__1.2028861	UniClust90_EHIAFBHG01758|1__12|SGB128778
SRR33750935.2057530__1.2029149	UniRef90_A0A1Q6V8I5|1__10|SGB52720
SRR33750935.2057895__1.2029513	UniClust90_EDFLJBLB01495|1__7|SGB130045
SRR33750935.2057970__1.2029588	UniRef90_A0A1Q7BFX1|3__9|SGB56640
SRR33750935.2057959__1.2029577	UniRef90_A0A1Q7BFX1|3__9|SGB56640
SRR33750935.2058206__1.2029818	UniClust90_ENCMJEIO04846|1__15|SGB87004
SRR33750935.2058052__1.2029670	UniRef90_A0A2V6DIS7|1__11|SGB22169
SRR33750935.2061198__1.2032759	UniClust90_OECKFAOL00507|1__3|SGB89423
SRR33750935.2061337__1.2032895	VDB|0043-0016-0-0000|MV643-c1920-c0-c6
SRR33750935.2061660__1.2033213	UniClust90_MEABCEIN00532|1__6|SGB84078
SRR33750935.2061074__1.2032638	UniClust90_IBMDDACE01005|1__16|SGB128778
SRR33750935.2064059__1.2035566	UniClust90_DPJLILCC00590|1__24|SGB89725
SRR33750935.2064314__1.2035815	UniClust90_DAODNPOA02759|1__4|SGB89725
SRR33750935.2064325__1.2035826	UniClust90_NHHHKJJE00017|1__10|SGB125949
SRR33750935.2064355__1.2035856	UniClust90_PKNCJFOJ04636|1__9|SGB56640
SRR33750935.2064773__1.2036269	UniClust90_HGJNCPHJ05097|1__12|SGB125949
SRR33750935.2066766__1.2038221	UniClust90_CGLLELFN02049|1__17|SGB132609
SRR33750935.2067722__1.2039161	UniClust90_OGMDLCHB00019|1__4|SGB74789
SRR33750935.2068397__1.2039823	UniClust90_PCFEFNCA02351|1__8|SGB89408
SRR33750935.2069113__1.2040528	UniClust90_EKCLMAKM04097|1__10|SGB89408
SRR33750935.2070067__1.2041469	UniClust90_JKKHKAPH04166|1__11|SGB89408
SRR33750935.2071521__1.2042891	UniClust90_EMIDINFL06246|1__10|SGB73712
SRR33750935.2071560__1.2042930	UniClust90_HJKNIEHA00314|3__11|SGB89408
SRR33750935.2072404__1.2043750	UniClust90_FNPCGKEP01720|1__3|SGB84078
SRR33750935.2072640__1.2043981	UniClust90_DPLIHBNC01543|1__15|SGB89725
SRR33750935.2074443__1.2045755	UniRef90_A0A317JVQ0|1__5|SGB23743
SRR33750935.2075540__1.2046823	UniClust90_OPLEJCPF03755|1__10|SGB125949
SRR33750935.2075605__1.2046886	UniClust90_PJKCPLGD00328|1__5|SGB89423
SRR33750935.2075236__1.2046525	UniRef90_A0A176YPL1|1__13|SGB11302
SRR33750935.2077911__1.2049148	UniClust90_EMAEKJAG01685|1__10|SGB128987
SRR33750935.2078239__1.2049470	UniClust90_IPBGJNGD03523|2__10|SGB89408
SRR33750935.2078997__1.2050218	UniClust90_MEABCEIN00530|1__7|SGB84078
SRR33750935.2079896__1.2051108	UniClust90_KIHGAKFE01855|1__23|SGB128778
SRR33750935.2081561__1.2052743	UniClust90_BKIEHKJF01489|1__9|SGB131913
SRR33750935.2083784__1.2054933	UniClust90_ODHKCIBJ02076|1__5|SGB89423
SRR33750935.2083462__1.2054612	UniClust90_IMMCPGKG02366|1__7|SGB128778
SRR33750935.2085805__1.2056912	UniClust90_BOKHIPMC05587|1__8|SGB130007
SRR33750935.2085374__1.2056489	UniClust90_DPJLILCC01931|1__5|SGB89725
SRR33750935.2086495__1.2057591	UniClust90_IGKPANEM00849|1__14|SGB128987
SRR33750935.2087056__1.2058140	UniClust90_BOKHIPMC03200|1__15|SGB130007
SRR33750935.2087462__1.2058537	UniRef90_UPI00105E9F56|1__10|SGB34736
SRR33750935.2088083__1.2059151	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750935.2088575__1.2059633	UniClust90_BOKHIPMC02144|1__6|SGB130007
SRR33750935.2089829__1.2060865	UniClust90_IDPAEINK02634|1__4|SGB89725
SRR33750935.2089845__1.2060880	UniClust90_HGJNCPHJ04706|1__10|SGB125949
SRR33750935.2090289__1.2061315	UniClust90_BOGOIIED02959|1__22|SGB94311
SRR33750935.2089705__1.2060743	UniClust90_KDNIELLA04022|1__10|SGB184482
SRR33750935.2090978__1.2061995	UniClust90_GBLMBOPO01512|1__4|SGB133090
SRR33750935.2093507__1.2064470	UniClust90_OCJAPFEA04909|1__14|SGB125949
SRR33750935.2094622__1.2065560	UniClust90_NNOGEMDJ02447|1__10|SGB128987
SRR33750935.2094478__1.2065418	UniClust90_NNOGEMDJ02447|1__10|SGB128987
SRR33750935.2094859__1.2065795	UniClust90_EDBNNBOB01009|1__5|SGB56640
SRR33750935.2097790__1.2068674	UniClust90_FECOCFCC00066|1__10|SGB128987
SRR33750935.2097860__1.2068742	UniClust90_OBEJBAOE02389|1__21|SGB128218
SRR33750935.2099089__1.2069948	UniClust90_OCJAPFEA01349|1__11|SGB125949
SRR33750935.2100377__1.2071215	UniClust90_JMFJJCJA02527|1__6|SGB130007
SRR33750935.2100915__1.2071744	UniClust90_NIILFFCI00215|1__4|SGB89423
SRR33750935.2102782__1.2073582	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750935.2105260__1.2076019	UniClust90_HNBLJKFC00893|1__10|SGB128778
SRR33750935.2105329__1.2076087	UniClust90_EDNFDLAG00956|1__10|SGB84078
SRR33750935.2106373__1.2077114	UniClust90_CMJGEBLA02782|1__8|SGB89408
SRR33750935.2108010__1.2078716	UniClust90_JJDEJDCI00272|1__4|SGB89423
SRR33750935.2108319__1.2079017	UniClust90_OPLEJCPF02938|1__11|SGB125949
SRR33750935.2107914__1.2078624	UniClust90_JBMBCDML02613|1__5|SGB89725
SRR33750935.2108502__1.2079194	UniClust90_KIKAPEFO00235|1__4|SGB74789
SRR33750935.2108525__1.2079215	UniClust90_NHHHKJJE01164|1__11|SGB125949
SRR33750935.2109698__1.2080360	UniClust90_PPJAIDOO02680|1__7|SGB84075
SRR33750935.2109824__1.2080485	UniClust90_IOFPBIHC01412|1__9|SGB130007
SRR33750935.2110766__1.2081414	UniClust90_DGNDJLCE01160|1__8|SGB125699
SRR33750935.2111509__1.2082150	UniClust90_CBDIOHJF00521|1__7|SGB89725
SRR33750935.2112746__1.2083368	UniClust90_DPLIHBNC00784|1__9|SGB89725
SRR33750935.2113658__1.2084263	UniClust90_JMFJJCJA01964|1__6|SGB130007
SRR33750935.2115250__1.2085825	UniClust90_AICCGNAA04184|1__13|SGB129206
SRR33750935.2115496__1.2086066	UniClust90_HNBLJKFC02489|1__8|SGB128778
SRR33750935.2115601__1.2086170	UniClust90_PKNCJFOJ03816|3__6|SGB56640
SRR33750935.2115834__1.2086397	UniClust90_ALKPPALK00522|1__6|SGB89410
SRR33750935.2116123__1.2086678	UniClust90_LGBMFDOL02203|1__12|SGB129206
SRR33750935.2117868__1.2088387	UniClust90_EIAMMEDP00330|1__5|SGB74789
SRR33750935.2118845__1.2089354	UniClust90_KIHGAKFE00962|1__8|SGB128778
SRR33750935.2120180__1.2090666	UniClust90_MEEHGGHD01113|1__14|SGB127159
SRR33750935.2120188__1.2090674	UniClust90_HCIGMLJO01740|1__6|SGB89423
SRR33750935.2120189__1.2090675	UniClust90_MEEHGGHD01113|1__14|SGB127159
SRR33750935.2120229__1.2090715	UniClust90_IMMCPGKG02093|1__8|SGB128778
SRR33750935.2121204__1.2091668	UniClust90_OOJLFJAP00494|1__6|SGB89423
SRR33750935.2122482__1.2092922	VDB|0019-0001-0-0000|MV367-c172-c0-c0
SRR33750935.2122559__1.2092998	UniClust90_HGJNCPHJ04156|1__8|SGB125949
SRR33750935.2124028__1.2094446	UniRef90_A0A2V6GZJ4|7__12|SGB52717
SRR33750935.2124213__1.2094630	UniClust90_OJCNMDMM04108|1__12|SGB184790
SRR33750935.2124361__1.2094777	UniClust90_IBMDDACE01005|1__16|SGB128778
SRR33750935.2124377__1.2094793	UniClust90_EJFOFLBH01630|1__3|SGB133091
SRR33750935.2125051__1.2095454	UniClust90_OPLEJCPF02167|1__8|SGB125949
SRR33750935.2125386__1.2095781	UniClust90_DPLIHBNC01730|1__8|SGB89725
SRR33750935.2126025__1.2096405	UniRef90_UPI0009DD9D61|1__11|SGB31998
SRR33750935.2126215__1.2096593	UniClust90_OALLKAFI03596|1__7|SGB84078
SRR33750935.2126821__1.2097190	UniClust90_AMOCLKLN01132|1__5|SGB122683
SRR33750935.2127025__1.2097390	UniClust90_OPLEJCPF02167|1__8|SGB125949
SRR33750935.2128729__1.2099071	UniRef90_A0A1Q7B355|1__3|SGB56640
SRR33750935.2129404__1.2099739	UniClust90_FNPCGKEP01967|1__7|SGB84078
SRR33750935.2130045__1.2100372	UniClust90_HNBLJKFC00190|1__11|SGB128778
SRR33750935.2131280__1.2101595	UniClust90_OALLKAFI00407|1__6|SGB84078
SRR33750935.2131342__1.2101656	UniClust90_EDNFDLAG00834|1__5|SGB84078
SRR33750935.2132874__1.2103162	UniClust90_DPJLILCC00535|1__15|SGB89725
SRR33750935.2133539__1.2103817	UniClust90_OOJLFJAP00494|1__6|SGB89423
SRR33750935.2132827__1.2103116	UniClust90_KPGCMLFP03802|1__8|SGB89408
SRR33750935.2136065__1.2106313	UniClust90_OALLKAFI06042|1__12|SGB84078
SRR33750935.2136406__1.2106645	UniRef90_A0A2V6DMI8|2__10|SGB22169
SRR33750935.2136734__1.2106970	UniClust90_IMMCPGKG00750|1__8|SGB128778
SRR33750935.2137659__1.2107885	UniRef90_A0A1G8YI39|4__15|SGB16422
SRR33750935.2137215__1.2107447	UniRef90_A0A1X2M0U4|2__14|SGB15558
SRR33750935.2137844__1.2108065	UniClust90_CMHDMJOM03877|1__8|SGB56640
SRR33750935.2138165__1.2108379	UniClust90_CMHDMJOM03877|1__8|SGB56640
SRR33750935.2138613__1.2108824	UniClust90_MKPDLIIB01097|1__6|SGB131913
SRR33750935.2139044__1.2109251	UniClust90_CBDIOHJF00730|1__10|SGB89725
SRR33750935.2139779__1.2109974	UniRef90_A0A2V8H4T2|1__7|SGB17587
SRR33750935.2140006__1.2110192	UniClust90_NOMIGGEC01874|1__9|SGB125949
SRR33750935.2140892__1.2111058	UniClust90_MEABCEIN01333|1__6|SGB84078
SRR33750935.2142964__1.2113097	UniClust90_FNPCGKEP02384|1__7|SGB84078
SRR33750935.2143037__1.2113168	UniClust90_BDNGBGFH01377|10__16|SGB125634
SRR33750935.2143434__1.2113558	UniClust90_IDPAEINK01984|1__13|SGB89725
SRR33750935.2145077__1.2115176	UniRef90_A0A1Q7BQQ4|1__5|SGB56640
SRR33750935.2146461__1.2116534	UniClust90_HOPPLHLN01739|1__17|SGB128471
SRR33750935.2146478__1.2116551	UniClust90_MOPOFHCP01213|1__7|SGB89408
SRR33750935.2146827__1.2116891	UniClust90_FNPCGKEP04477|1__8|SGB84078
SRR33750935.2148468__1.2118503	UniClust90_AFCKBKEO00256|1__14|SGB109737
SRR33750935.2150663__1.2120661	UniClust90_LJMOGHMP02000|1__7|SGB128778
SRR33750935.2151026__1.2121018	UniClust90_JBMBCDML01525|2__15|SGB89725
SRR33750935.2153589__1.2123547	UniClust90_AHMCBMKF01403|1__6|SGB89423
SRR33750935.2154891__1.2124835	UniClust90_IABCABEO00380|1__5|SGB74789
SRR33750935.2155284__1.2125223	UniClust90_OCJAPFEA04975|1__10|SGB125949
SRR33750935.2155294__1.2125232	UniClust90_HJKNIEHA03331|1__7|SGB89408
SRR33750935.2155709__1.2125641	UniClust90_IOFPBIHC02624|1__8|SGB130007
SRR33750935.2156392__1.2126313	UniRef90_A0A2V5M136|1__16|SGB52719
SRR33750935.2159457__1.2129311	UniClust90_ELKMOIOH01267|1__3|SGB122683
SRR33750935.2159497__1.2129349	UniClust90_OCJAPFEA01349|1__11|SGB125949
SRR33750935.2161224__1.2131056	UniClust90_OHKKNMDA01188|1__5|SGB122683
SRR33750935.2161758__1.2131582	UniRef90_A0A2A8SDU8|2__7|SGB7708
SRR33750935.2162364__1.2132180	UniClust90_BOKHIPMC02055|1__16|SGB130007
SRR33750935.2163774__1.2133559	UniClust90_OCJAPFEA05725|1__11|SGB125949
SRR33750935.2163957__1.2133741	UniClust90_IGKPANEM00063|1__10|SGB128987
SRR33750935.2163384__1.2133178	UniClust90_CMJGEBLA03651|1__9|SGB89408
SRR33750935.2164314__1.2134093	UniRef90_UPI0010F5CE46|1__8|SGB56361
SRR33750935.2165295__1.2135063	UniClust90_OCJAPFEA03769|1__15|SGB125949
SRR33750935.2167550__1.2137289	UniClust90_DCJCBMEC01203|1__10|SGB122526
SRR33750935.2169225__1.2138936	UniClust90_OPLEJCPF03046|1__11|SGB125949
SRR33750935.2169258__1.2138969	UniClust90_MKPDLIIB02526|1__8|SGB131913
SRR33750935.2168869__1.2138586	UniRef90_A0A2V5KZX2|2__6|SGB52720
SRR33750935.2169618__1.2139321	UniClust90_CKKLCDJO00580|1__10|SGB127159
SRR33750935.2170170__1.2139864	UniClust90_CDCDKIIJ00096|1__9|SGB84331
SRR33750935.2170840__1.2140521	UniRef90_A0A357CJ98|5__8|SGB89423
SRR33750935.2173703__1.2143329	UniClust90_OCJAPFEA06089|1__9|SGB125949
SRR33750935.2174296__1.2143912	UniClust90_KIMNEABG03415|1__5|SGB131913
SRR33750935.2174737__1.2144346	UniClust90_DAODNPOA02193|1__5|SGB89725
SRR33750935.2177819__1.2147389	UniRef90_A0A2V5LM63|1__5|SGB52719
SRR33750935.2179087__1.2148639	UniRef90_A0A0R3MD40|1__6|SGB11343
SRR33750935.2180139__1.2149672	UniClust90_OOJLFJAP01027|1__6|SGB89423
SRR33750935.2181196__1.2150712	UniClust90_MDONDNCB00053|1__5|SGB74789
SRR33750935.2181786__1.2151298	UniClust90_BKIEHKJF00721|1__5|SGB131913
SRR33750935.2181817__1.2151329	UniClust90_PKKPDJBP01153|1__5|SGB89423
SRR33750935.2181863__1.2151375	UniClust90_AICCGNAA00543|1__13|SGB129206
SRR33750935.2182115__1.2151621	UniClust90_IJKGCFNK00883|1__19|SGB131808
SRR33750935.2182649__1.2152143	UniClust90_EIAMMEDP00330|1__5|SGB74789
SRR33750935.2183907__1.2153377	UniClust90_EDNFDLAG02092|1__7|SGB84078
SRR33750935.2184119__1.2153587	UniClust90_PICJGFGP02349|1__4|SGB89423
SRR33750935.2184601__1.2154062	UniClust90_HGJNCPHJ02354|1__13|SGB125949
SRR33750935.2184967__1.2154423	UniRef90_A0A2V5S0J5|1__7|SGB52729
SRR33750935.2186700__1.2156130	UniClust90_BKEMCFBC01801|1__6|SGB131913
SRR33750935.2187416__1.2156831	UniClust90_OPLEJCPF02044|4__15|SGB125949
SRR33750935.2188904__1.2158295	UniClust90_EDDDEINJ00436|1__6|SGB89423
SRR33750935.2188998__1.2158389	UniClust90_OALLKAFI02488|1__3|SGB84078
SRR33750935.2189585__1.2158966	UniClust90_IDPAEINK00794|10__13|SGB89725
SRR33750935.2190589__1.2159954	UniRef90_A0A2V5W6N1|4__8|SGB52719
SRR33750935.2191208__1.2160571	UniClust90_KMEALJDO00828|1__9|SGB84078
SRR33750935.2191465__1.2160824	UniClust90_FOJGPGMP01794|1__10|SGB133334
SRR33750935.2192125__1.2161471	UniClust90_LOEIEFCJ00174|6__9|SGB74789
SRR33750935.2193442__1.2162770	UniClust90_CMJGEBLA03481|1__9|SGB89408
SRR33750935.2193478__1.2162806	UniClust90_KIHGAKFE01201|1__11|SGB128778
SRR33750935.2194062__1.2163383	UniClust90_EDNFDLAG00834|1__5|SGB84078
SRR33750935.2195309__1.2164622	UniClust90_FIMLLKOJ01147|1__13|SGB174708
SRR33750935.2196042__1.2165344	UniClust90_IMMCPGKG00678|1__10|SGB128778
SRR33750935.2196625__1.2165918	UniClust90_NECMKPAF03679|1__11|SGB89408
SRR33750935.2197044__1.2166329	UniRef90_A0A2V5PZR7|1__8|SGB52719
SRR33750935.2197094__1.2166377	UniClust90_OPFCPGGL01536|1__5|SGB89423
SRR33750935.2197147__1.2166429	UniClust90_CMJGEBLA02781|1__7|SGB89408
SRR33750935.2197296__1.2166575	UniClust90_HNMMCIDG01638|1__7|SGB74789
SRR33750935.2198278__1.2167540	UniClust90_ECOHMLGB00268|1__5|SGB56640
SRR33750935.2199241__1.2168492	UniClust90_EJAHAFID03275|1__5|SGB130007
SRR33750935.2199445__1.2168695	UniClust90_FNPCGKEP04477|1__8|SGB84078
SRR33750935.2202799__1.2172003	UniClust90_LCIBFGAE01469|1__15|SGB127159
SRR33750935.2203678__1.2172875	UniClust90_GEHENAAJ02132|1__4|SGB74789
SRR33750935.2204259__1.2173450	UniClust90_DIBLBONP00756|1__7|SGB84078
SRR33750935.2203777__1.2172974	UniClust90_GEHENAAJ02132|1__4|SGB74789
SRR33750935.2205392__1.2174568	UniClust90_FNPCGKEP05217|4__9|SGB84078
SRR33750935.2205581__1.2174757	UniClust90_PPJAIDOO04145|1__4|SGB84075
SRR33750935.2205954__1.2175126	UniClust90_PKNCJFOJ02657|16__22|SGB56640
SRR33750935.2206126__1.2175296	UniClust90_OPLEJCPF02745|1__9|SGB125949
SRR33750935.2207179__1.2176334	UniClust90_CMHDMJOM03759|1__5|SGB56640
SRR33750935.2208134__1.2177282	UniClust90_LOEIEFCJ00738|1__5|SGB74789
SRR33750935.2208356__1.2177500	UniClust90_DAODNPOA01619|1__6|SGB89725
SRR33750935.2208457__1.2177600	UniClust90_FNPCGKEP00624|1__10|SGB84078
SRR33750935.2209082__1.2178216	UniClust90_GFFNGEKC02172|1__6|SGB56640
SRR33750935.2210127__1.2179251	UniClust90_MKPDLIIB01391|1__5|SGB131913
SRR33750935.2211476__1.2180588	UniClust90_IDPAEINK02253|1__4|SGB89725
SRR33750935.2212099__1.2181198	UniRef90_A0A1Q7B355|1__3|SGB56640
SRR33750935.2211717__1.2180824	UniClust90_BOKHIPMC02050|1__5|SGB130007
SRR33750935.2213120__1.2182207	UniClust90_OFEPGLCJ01923|1__13|SGB132218
SRR33750935.2212530__1.2181623	UniClust90_AHBBACPJ00965|1__5|SGB122683
SRR33750935.2214436__1.2183501	UniRef90_A0A2V5VHY6|1__10|SGB52714
SRR33750935.2215973__1.2185019	UniClust90_JBMBCDML00477|1__5|SGB89725
SRR33750935.2217250__1.2186284	UniClust90_OFJJKHAK01437|3__9|SGB84078
SRR33750935.2218079__1.2187102	UniRef90_A0A1Q7B355|1__3|SGB56640
SRR33750935.2218652__1.2187670	UniRef90_A0A2V5M3G6|1__6|SGB52719
SRR33750935.2219066__1.2188079	UniClust90_LFMPCKFO00786|1__8|SGB122461
SRR33750935.2218976__1.2187992	UniRef90_A0A357CHT2|1__5|SGB89423
